NAME,female,state,county,tract,population,period
"Census Tract 6111, Cook County, Illinois",0.49372909698996653,17,31,611100,2392.0,2005-2009
"Census Tract 6112, Cook County, Illinois",0.48007312614259595,17,31,611200,2735.0,2005-2009
"Census Tract 6113, Cook County, Illinois",0.46459918080748974,17,31,611300,3418.0,2005-2009
"Census Tract 6114, Cook County, Illinois",0.46608174620158355,17,31,611400,4673.0,2005-2009
"Census Tract 6115, Cook County, Illinois",0.4907084785133566,17,31,611500,3444.0,2005-2009
"Census Tract 6116, Cook County, Illinois",0.4736084452975048,17,31,611600,2084.0,2005-2009
"Census Tract 6117, Cook County, Illinois",0.5505243088655862,17,31,611700,2098.0,2005-2009
"Census Tract 6118, Cook County, Illinois",0.5171258376768428,17,31,611800,2686.0,2005-2009
"Census Tract 6119, Cook County, Illinois",0.5145380934854619,17,31,611900,2717.0,2005-2009
"Census Tract 6120, Cook County, Illinois",0.5614583333333333,17,31,612000,1920.0,2005-2009
"Census Tract 6121, Cook County, Illinois",0.5062128579146408,17,31,612100,1851.0,2005-2009
"Census Tract 6122, Cook County, Illinois",0.5190476190476191,17,31,612200,1050.0,2005-2009
"Census Tract 6201, Cook County, Illinois",0.5372750642673522,17,31,620100,3890.0,2005-2009
"Census Tract 6202, Cook County, Illinois",0.4351145038167939,17,31,620200,2489.0,2005-2009
"Census Tract 6203, Cook County, Illinois",0.5048183839881394,17,31,620300,6745.0,2005-2009
"Census Tract 6204, Cook County, Illinois",0.4885853658536585,17,31,620400,5125.0,2005-2009
"Census Tract 6301, Cook County, Illinois",0.45998608211551845,17,31,630100,1437.0,2005-2009
"Census Tract 6302, Cook County, Illinois",0.4990645463049579,17,31,630200,2138.0,2005-2009
"Census Tract 6303, Cook County, Illinois",0.521945866861741,17,31,630300,5468.0,2005-2009
"Census Tract 6304, Cook County, Illinois",0.4964616222101252,17,31,630400,7348.0,2005-2009
"Census Tract 6305, Cook County, Illinois",0.4770237121831562,17,31,630500,6115.0,2005-2009
"Census Tract 6306, Cook County, Illinois",0.46006389776357826,17,31,630600,313.0,2005-2009
"Census Tract 6307, Cook County, Illinois",0.5255953497093568,17,31,630700,5333.0,2005-2009
"Census Tract 6308, Cook County, Illinois",0.5045923413875936,17,31,630800,7077.0,2005-2009
"Census Tract 6309, Cook County, Illinois",0.4715909090909091,17,31,630900,4752.0,2005-2009
"Census Tract 6401, Cook County, Illinois",0.49284099472494347,17,31,640100,1327.0,2005-2009
"Census Tract 6402, Cook County, Illinois",,17,31,640200,0.0,2005-2009
"Census Tract 6403, Cook County, Illinois",0.4784853700516351,17,31,640300,6972.0,2005-2009
"Census Tract 6404, Cook County, Illinois",0.4958217270194986,17,31,640400,3231.0,2005-2009
"Census Tract 6405, Cook County, Illinois",0.5296767355590885,17,31,640500,3774.0,2005-2009
"Census Tract 6406, Cook County, Illinois",0.47916170516789713,17,31,640600,4199.0,2005-2009
"Census Tract 6407, Cook County, Illinois",0.5060975609756098,17,31,640700,3116.0,2005-2009
"Census Tract 6408, Cook County, Illinois",0.490343347639485,17,31,640800,1864.0,2005-2009
"Census Tract 6501, Cook County, Illinois",0.47340129749768306,17,31,650100,5395.0,2005-2009
"Census Tract 6502, Cook County, Illinois",0.5536307203695684,17,31,650200,6927.0,2005-2009
"Census Tract 6503, Cook County, Illinois",0.4903855352530374,17,31,650300,10453.0,2005-2009
"Census Tract 6504, Cook County, Illinois",0.5091923834537098,17,31,650400,6092.0,2005-2009
"Census Tract 6505, Cook County, Illinois",0.4618501012829169,17,31,650500,4443.0,2005-2009
"Census Tract 6601, Cook County, Illinois",0.5572755417956656,17,31,660100,323.0,2005-2009
"Census Tract 6602, Cook County, Illinois",0.5331601466992665,17,31,660200,6544.0,2005-2009
"Census Tract 6603, Cook County, Illinois",0.542756183745583,17,31,660300,7075.0,2005-2009
"Census Tract 6604, Cook County, Illinois",0.4891640866873065,17,31,660400,5814.0,2005-2009
"Census Tract 6605, Cook County, Illinois",0.4865272281891841,17,31,660500,5307.0,2005-2009
"Census Tract 6606, Cook County, Illinois",0.5132728494623656,17,31,660600,5952.0,2005-2009
"Census Tract 6607, Cook County, Illinois",0.5246062992125984,17,31,660700,2032.0,2005-2009
"Census Tract 6608, Cook County, Illinois",0.5349061145883486,17,31,660800,6231.0,2005-2009
"Census Tract 6609, Cook County, Illinois",0.5657418576598311,17,31,660900,4974.0,2005-2009
"Census Tract 6610, Cook County, Illinois",0.5238425524536154,17,31,661000,5767.0,2005-2009
"Census Tract 6611, Cook County, Illinois",0.5106666666666667,17,31,661100,6000.0,2005-2009
"Census Tract 6701, Cook County, Illinois",0.5416379903647626,17,31,670100,1453.0,2005-2009
"Census Tract 6702, Cook County, Illinois",0.4885421745490005,17,31,670200,2051.0,2005-2009
"Census Tract 6703, Cook County, Illinois",0.519445281881218,17,31,670300,3317.0,2005-2009
"Census Tract 6704, Cook County, Illinois",0.5841184387617766,17,31,670400,2972.0,2005-2009
"Census Tract 6705, Cook County, Illinois",0.5992395437262358,17,31,670500,1315.0,2005-2009
"Census Tract 6706, Cook County, Illinois",0.553921568627451,17,31,670600,1632.0,2005-2009
"Census Tract 6707, Cook County, Illinois",0.577976523197317,17,31,670700,1789.0,2005-2009
"Census Tract 6708, Cook County, Illinois",0.5674704976911237,17,31,670800,1949.0,2005-2009
"Census Tract 6709, Cook County, Illinois",0.44678362573099417,17,31,670900,1710.0,2005-2009
"Census Tract 6710, Cook County, Illinois",0.5785123966942148,17,31,671000,605.0,2005-2009
"Census Tract 6711, Cook County, Illinois",0.5090421969189551,17,31,671100,1493.0,2005-2009
"Census Tract 6712, Cook County, Illinois",0.537531806615776,17,31,671200,1572.0,2005-2009
"Census Tract 6713, Cook County, Illinois",0.5214723926380368,17,31,671300,2934.0,2005-2009
"Census Tract 6714, Cook County, Illinois",0.5754475703324808,17,31,671400,1955.0,2005-2009
"Census Tract 6715, Cook County, Illinois",0.48796321341628346,17,31,671500,3697.0,2005-2009
"Census Tract 6716, Cook County, Illinois",0.5588952071486596,17,31,671600,2462.0,2005-2009
"Census Tract 6717, Cook County, Illinois",0.6061430793157077,17,31,671700,2572.0,2005-2009
"Census Tract 6718, Cook County, Illinois",0.5109489051094891,17,31,671800,1096.0,2005-2009
"Census Tract 6719, Cook County, Illinois",0.5345858240819812,17,31,671900,1171.0,2005-2009
"Census Tract 6720, Cook County, Illinois",0.5172338568935427,17,31,672000,4584.0,2005-2009
"Census Tract 6801, Cook County, Illinois",0.773224043715847,17,31,680100,732.0,2005-2009
"Census Tract 6802, Cook County, Illinois",0.55406104500776,17,31,680200,3866.0,2005-2009
"Census Tract 6803, Cook County, Illinois",0.5663082437275986,17,31,680300,1116.0,2005-2009
"Census Tract 6804, Cook County, Illinois",0.6292403248924988,17,31,680400,2093.0,2005-2009
"Census Tract 6805, Cook County, Illinois",0.557845744680851,17,31,680500,1504.0,2005-2009
"Census Tract 6806, Cook County, Illinois",0.4608294930875576,17,31,680600,1736.0,2005-2009
"Census Tract 6807, Cook County, Illinois",0.5816242821985234,17,31,680700,1219.0,2005-2009
"Census Tract 6808, Cook County, Illinois",0.595602294455067,17,31,680800,1046.0,2005-2009
"Census Tract 6809, Cook County, Illinois",0.5559145129224652,17,31,680900,4024.0,2005-2009
"Census Tract 6810, Cook County, Illinois",0.5314203730272596,17,31,681000,3485.0,2005-2009
"Census Tract 6811, Cook County, Illinois",0.5249133448873483,17,31,681100,4616.0,2005-2009
"Census Tract 6812, Cook County, Illinois",0.5620767494356659,17,31,681200,3101.0,2005-2009
"Census Tract 6813, Cook County, Illinois",0.5873503223825607,17,31,681300,3257.0,2005-2009
"Census Tract 6814, Cook County, Illinois",0.5039811265113536,17,31,681400,3391.0,2005-2009
"Census Tract 6901, Cook County, Illinois",0.5649500384319754,17,31,690100,2602.0,2005-2009
"Census Tract 6902, Cook County, Illinois",0.5046728971962616,17,31,690200,321.0,2005-2009
"Census Tract 6903, Cook County, Illinois",0.5758928571428571,17,31,690300,2464.0,2005-2009
"Census Tract 6904, Cook County, Illinois",0.617272071205196,17,31,690400,4157.0,2005-2009
"Census Tract 6905, Cook County, Illinois",0.6140710382513661,17,31,690500,1464.0,2005-2009
"Census Tract 6906, Cook County, Illinois",0.7078651685393258,17,31,690600,890.0,2005-2009
"Census Tract 6907, Cook County, Illinois",0.4676056338028169,17,31,690700,355.0,2005-2009
"Census Tract 6908, Cook County, Illinois",0.5558166862514688,17,31,690800,2553.0,2005-2009
"Census Tract 6909, Cook County, Illinois",0.5997042670046472,17,31,690900,4734.0,2005-2009
"Census Tract 6910, Cook County, Illinois",0.4644412191582003,17,31,691000,2756.0,2005-2009
"Census Tract 6911, Cook County, Illinois",0.5547767393561787,17,31,691100,3852.0,2005-2009
"Census Tract 6912, Cook County, Illinois",0.5347651983982527,17,31,691200,2747.0,2005-2009
"Census Tract 6913, Cook County, Illinois",0.5338461538461539,17,31,691300,2600.0,2005-2009
"Census Tract 6914, Cook County, Illinois",0.5741786447638604,17,31,691400,3896.0,2005-2009
"Census Tract 6915, Cook County, Illinois",0.573288331726133,17,31,691500,2074.0,2005-2009
"Census Tract 7001, Cook County, Illinois",0.47423217074440394,17,31,700100,3842.0,2005-2009
"Census Tract 7002, Cook County, Illinois",0.4930239179954442,17,31,700200,7024.0,2005-2009
"Census Tract 7003, Cook County, Illinois",0.49963024588648547,17,31,700300,10818.0,2005-2009
"Census Tract 7004, Cook County, Illinois",0.5233263882598062,17,31,700400,11039.0,2005-2009
"Census Tract 7005, Cook County, Illinois",0.538054435483871,17,31,700500,11904.0,2005-2009
"Census Tract 7101, Cook County, Illinois",0.5652173913043478,17,31,710100,1334.0,2005-2009
"Census Tract 7102, Cook County, Illinois",0.5540517389069728,17,31,710200,5837.0,2005-2009
"Census Tract 7103, Cook County, Illinois",0.6050032916392364,17,31,710300,1519.0,2005-2009
"Census Tract 7104, Cook County, Illinois",0.522829154906193,17,31,710400,6023.0,2005-2009
"Census Tract 7105, Cook County, Illinois",0.5821179454660749,17,31,710500,4731.0,2005-2009
"Census Tract 7106, Cook County, Illinois",0.5831124574024991,17,31,710600,2641.0,2005-2009
"Census Tract 7107, Cook County, Illinois",0.5850855745721272,17,31,710700,4090.0,2005-2009
"Census Tract 7108, Cook County, Illinois",0.5590449954086317,17,31,710800,5445.0,2005-2009
"Census Tract 7109, Cook County, Illinois",0.4995575221238938,17,31,710900,2260.0,2005-2009
"Census Tract 7110, Cook County, Illinois",0.5598810489321439,17,31,711000,3699.0,2005-2009
"Census Tract 7111, Cook County, Illinois",0.5673469387755102,17,31,711100,3675.0,2005-2009
"Census Tract 7112, Cook County, Illinois",0.6028467279986114,17,31,711200,5761.0,2005-2009
"Census Tract 7113, Cook County, Illinois",0.5268315445636957,17,31,711300,2143.0,2005-2009
"Census Tract 7114, Cook County, Illinois",0.5405121010171869,17,31,711400,2851.0,2005-2009
"Census Tract 7115, Cook County, Illinois",0.6140350877192983,17,31,711500,3249.0,2005-2009
"Census Tract 7201, Cook County, Illinois",0.48261076703191996,17,31,720100,4198.0,2005-2009
"Census Tract 7202, Cook County, Illinois",0.5259970766339528,17,31,720200,4789.0,2005-2009
"Census Tract 7203, Cook County, Illinois",0.5521443637215843,17,31,720300,4267.0,2005-2009
"Census Tract 7204, Cook County, Illinois",0.46162881754111196,17,31,720400,2554.0,2005-2009
"Census Tract 7205, Cook County, Illinois",0.5615418309242225,17,31,720500,2283.0,2005-2009
"Census Tract 7206, Cook County, Illinois",0.45523091423185674,17,31,720600,2122.0,2005-2009
"Census Tract 7207, Cook County, Illinois",0.5312403816558942,17,31,720700,3249.0,2005-2009
"Census Tract 7301, Cook County, Illinois",0.479926335174954,17,31,730100,2715.0,2005-2009
"Census Tract 7302, Cook County, Illinois",0.5437254276909999,17,31,730200,9411.0,2005-2009
"Census Tract 7303, Cook County, Illinois",0.5804843304843305,17,31,730300,1404.0,2005-2009
"Census Tract 7304, Cook County, Illinois",0.5414539265742767,17,31,730400,4113.0,2005-2009
"Census Tract 7305, Cook County, Illinois",0.5454168394856905,17,31,730500,4822.0,2005-2009
"Census Tract 7306, Cook County, Illinois",0.6212001057361882,17,31,730600,3783.0,2005-2009
"Census Tract 7307, Cook County, Illinois",0.516016016016016,17,31,730700,1998.0,2005-2009
"Census Tract 7401, Cook County, Illinois",0.4796747967479675,17,31,740100,3198.0,2005-2009
"Census Tract 7402, Cook County, Illinois",0.5328434313137372,17,31,740200,6668.0,2005-2009
"Census Tract 7403, Cook County, Illinois",0.48340029604567564,17,31,740300,4729.0,2005-2009
"Census Tract 7404, Cook County, Illinois",0.5317860746720484,17,31,740400,4955.0,2005-2009
"Census Tract 7501, Cook County, Illinois",0.6154894390188508,17,31,750100,4403.0,2005-2009
"Census Tract 7502, Cook County, Illinois",0.5736434108527132,17,31,750200,2967.0,2005-2009
"Census Tract 7503, Cook County, Illinois",0.48781349346520664,17,31,750300,2831.0,2005-2009
"Census Tract 7504, Cook County, Illinois",0.4748829953198128,17,31,750400,3205.0,2005-2009
"Census Tract 7505, Cook County, Illinois",0.5354317165462676,17,31,750500,5814.0,2005-2009
"Census Tract 7506, Cook County, Illinois",0.5373459028281363,17,31,750600,4137.0,2005-2009
"Census Tract 7608, Cook County, Illinois",0.47028401865197117,17,31,760800,11795.0,2005-2009
"Census Tract 7609, Cook County, Illinois",,17,31,760900,0.0,2005-2009
"Census Tract 7702, Cook County, Illinois",0.4966139954853273,17,31,770200,11075.0,2005-2009
"Census Tract 7703, Cook County, Illinois",0.5258771929824562,17,31,770300,6840.0,2005-2009
"Census Tract 7704, Cook County, Illinois",0.5279826464208243,17,31,770400,4610.0,2005-2009
"Census Tract 7705, Cook County, Illinois",0.4125,17,31,770500,3520.0,2005-2009
"Census Tract 7706, Cook County, Illinois",0.5283941780004772,17,31,770600,8382.0,2005-2009
"Census Tract 7707, Cook County, Illinois",0.5254680017414018,17,31,770700,2297.0,2005-2009
"Census Tract 7708, Cook County, Illinois",0.445993031358885,17,31,770800,5740.0,2005-2009
"Census Tract 7709, Cook County, Illinois",0.5349645674555422,17,31,770900,7479.0,2005-2009
"Census Tract 8001, Cook County, Illinois",0.5068108974358975,17,31,800100,2496.0,2005-2009
"Census Tract 8002, Cook County, Illinois",0.512891770881581,17,31,800200,6477.0,2005-2009
"Census Tract 8003, Cook County, Illinois",0.5191986644407346,17,31,800300,3594.0,2005-2009
"Census Tract 8004, Cook County, Illinois",0.5329326923076924,17,31,800400,4160.0,2005-2009
"Census Tract 8005, Cook County, Illinois",0.4942577626541897,17,31,800500,4702.0,2005-2009
"Census Tract 8006, Cook County, Illinois",0.5161013310433663,17,31,800600,2329.0,2005-2009
"Census Tract 8007, Cook County, Illinois",0.5148750495834986,17,31,800700,5042.0,2005-2009
"Census Tract 8008, Cook County, Illinois",0.5132978723404256,17,31,800800,2256.0,2005-2009
"Census Tract 8009, Cook County, Illinois",0.5013501350135013,17,31,800900,4444.0,2005-2009
"Census Tract 8010, Cook County, Illinois",0.5377008652657602,17,31,801000,4854.0,2005-2009
"Census Tract 8011, Cook County, Illinois",0.5006377551020408,17,31,801100,4704.0,2005-2009
"Census Tract 8012, Cook County, Illinois",0.49862334801762115,17,31,801200,3632.0,2005-2009
"Census Tract 8013, Cook County, Illinois",0.5136950904392765,17,31,801300,3870.0,2005-2009
"Census Tract 8014, Cook County, Illinois",0.5261678960309097,17,31,801400,2847.0,2005-2009
"Census Tract 8015, Cook County, Illinois",0.5276073619631901,17,31,801500,6194.0,2005-2009
"Census Tract 8016.01, Cook County, Illinois",0.5139876718824087,17,31,801601,4218.0,2005-2009
"Census Tract 8016.03, Cook County, Illinois",0.5242670608524267,17,31,801603,4059.0,2005-2009
"Census Tract 8016.05, Cook County, Illinois",0.5274169056858444,17,31,801605,5927.0,2005-2009
"Census Tract 8016.06, Cook County, Illinois",0.4902353530295443,17,31,801606,5991.0,2005-2009
"Census Tract 8016.07, Cook County, Illinois",0.5444340505144996,17,31,801607,5345.0,2005-2009
"Census Tract 8016.08, Cook County, Illinois",0.5406939040207522,17,31,801608,6168.0,2005-2009
"Census Tract 8017.01, Cook County, Illinois",0.49409780775716694,17,31,801701,4151.0,2005-2009
"Census Tract 8017.02, Cook County, Illinois",0.4817176870748299,17,31,801702,4704.0,2005-2009
"Census Tract 8018, Cook County, Illinois",0.5343146274149034,17,31,801800,5435.0,2005-2009
"Census Tract 8019.01, Cook County, Illinois",0.53525,17,31,801901,4000.0,2005-2009
"Census Tract 8019.02, Cook County, Illinois",0.47836456558773427,17,31,801902,2935.0,2005-2009
"Census Tract 8020.01, Cook County, Illinois",0.5213434175105756,17,31,802001,7801.0,2005-2009
"Census Tract 8020.02, Cook County, Illinois",0.5538237738985868,17,31,802002,4812.0,2005-2009
"Census Tract 8021, Cook County, Illinois",0.5497643471028556,17,31,802100,3607.0,2005-2009
"Census Tract 8022, Cook County, Illinois",0.555660600330891,17,31,802200,4231.0,2005-2009
"Census Tract 8023, Cook County, Illinois",0.5329574178495042,17,31,802300,5143.0,2005-2009
"Census Tract 8024.01, Cook County, Illinois",0.556029752469211,17,31,802401,8201.0,2005-2009
"Census Tract 8024.02, Cook County, Illinois",0.5595695618754803,17,31,802402,3903.0,2005-2009
"Census Tract 8025.02, Cook County, Illinois",0.4052994170641229,17,31,802502,9435.0,2005-2009
"Census Tract 8025.03, Cook County, Illinois",0.5255908859037579,17,31,802503,5881.0,2005-2009
"Census Tract 8025.04, Cook County, Illinois",0.517038102084831,17,31,802504,6955.0,2005-2009
"Census Tract 8026.01, Cook County, Illinois",0.5362473347547975,17,31,802601,7504.0,2005-2009
"Census Tract 8026.05, Cook County, Illinois",0.532510043148341,17,31,802605,6721.0,2005-2009
"Census Tract 8026.06, Cook County, Illinois",0.487382483918852,17,31,802606,8084.0,2005-2009
"Census Tract 8027.01, Cook County, Illinois",0.506591048436542,17,31,802701,6524.0,2005-2009
